date,weather_code,temperature_2m_max,temperature_2m_min,rain_sum,shortwave_radiation_sum,temperature_2m_mean,wind_direction_10m_dominant,wind_speed_10m_max,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,wind_gusts_10m_max,cloud_cover_max,cloud_cover_min,cloud_cover_mean
2017-01-01 00:00:00+00:00,51.0,30.75,22.6,0.1,19.16,26.791664,43.41902,11.298495,77.42805,90.343765,59.296555,38.16,87.0,0.0,28.791666
2017-01-02 00:00:00+00:00,53.0,31.15,23.95,0.9,19.04,26.914587,33.18501,11.841756,78.022804,93.30945,60.586254,50.039997,97.0,5.0,59.416668
2017-01-03 00:00:00+00:00,51.0,31.2,23.2,0.1,17.93,26.995836,49.044518,11.753876,77.8269,95.03766,56.917767,25.199999,100.0,4.0,66.75
2017-01-04 00:00:00+00:00,51.0,30.7,23.5,0.1,16.04,26.683332,66.64926,14.4,80.0875,97.62233,57.675842,36.36,100.0,18.0,66.875
2017-01-05 00:00:00+00:00,51.0,31.35,23.4,0.5,17.34,26.945831,100.59803,19.191748,76.95437,94.73151,52.34844,39.6,100.0,10.0,70.833336
2017-01-06 00:00:00+00:00,3.0,31.9,24.3,0.0,19.39,27.48958,110.45947,12.181624,76.01043,91.95723,52.748386,37.8,82.0,4.0,35.708332
2017-01-07 00:00:00+00:00,61.0,31.15,24.2,1.6,16.93,27.324999,110.655716,19.592731,72.6713,83.61769,58.802338,43.56,82.0,14.0,35.375
2017-01-08 00:00:00+00:00,51.0,32.0,23.75,0.3,18.54,27.310417,114.62356,18.335276,69.12386,85.3838,50.837746,34.56,89.0,7.0,27.291666
2017-01-09 00:00:00+00:00,3.0,32.35,23.75,0.0,19.79,27.266665,128.25601,13.584932,72.774734,91.88177,46.560104,25.56,99.0,4.0,70.458336
2017-01-10 00:00:00+00:00,51.0,30.9,24.0,0.2,18.43,27.154167,154.85945,13.37825,73.504326,86.77697,55.981224,21.24,100.0,6.0,63.083332
2017-01-11 00:00:00+00:00,51.0,31.4,24.25,0.5,18.01,27.408335,214.63086,12.904882,73.78645,88.89737,53.909836,22.319998,100.0,28.0,85.291664
2017-01-12 00:00:00+00:00,51.0,32.2,23.7,0.3,16.73,27.727081,291.9942,11.91812,73.73496,97.02914,49.9566,25.199999,100.0,12.0,71.875
2017-01-13 00:00:00+00:00,61.0,32.85,24.55,3.2,18.48,28.627083,12.094753,13.849477,72.32251,93.052795,47.420227,28.08,100.0,80.0,96.75
2017-01-14 00:00:00+00:00,63.0,31.1,24.0,7.399999,12.46,26.772913,38.975998,10.787993,81.102325,94.16353,62.142303,22.68,100.0,56.0,93.708336
2017-01-15 00:00:00+00:00,65.0,27.95,22.9,33.100002,6.1,25.0375,27.149582,9.746631,88.67328,97.01149,70.98689,25.199999,100.0,98.0,99.708336
2017-01-16 00:00:00+00:00,63.0,28.65,23.45,3.4,13.75,25.806252,98.81277,14.386494,85.94764,100.0,70.63828,42.12,100.0,37.0,77.666664
2017-01-17 00:00:00+00:00,51.0,30.9,22.9,0.4,18.59,26.558336,105.19789,16.299694,80.11587,96.13034,59.331066,41.399998,100.0,22.0,81.708336
2017-01-18 00:00:00+00:00,3.0,30.8,23.9,0.0,18.87,27.047915,71.175156,8.311245,79.11112,93.62668,56.193363,15.84,100.0,29.0,86.583336
2017-01-19 00:00:00+00:00,51.0,30.45,23.8,0.3,16.7,27.089582,53.498444,10.829958,82.17007,97.63635,59.59067,34.56,100.0,3.0,85.0
2017-01-20 00:00:00+00:00,65.0,30.8,22.15,17.1,16.94,26.081251,16.326916,7.2359104,84.58422,98.80043,66.54146,28.44,100.0,11.0,61.416668
2017-01-21 00:00:00+00:00,55.0,29.35,22.1,3.3,13.99,25.554167,349.5086,10.182337,84.23417,96.17286,71.45431,22.68,100.0,30.0,91.875
2017-01-22 00:00:00+00:00,3.0,29.2,22.1,0.0,13.06,25.85,33.15792,10.086427,78.9992,91.94855,64.0234,15.4800005,100.0,12.0,77.791664
2017-01-23 00:00:00+00:00,3.0,30.2,21.95,0.0,19.72,26.039587,22.857697,9.83268,72.48814,86.41617,57.380928,27.0,98.0,11.0,75.708336
2017-01-24 00:00:00+00:00,55.0,29.15,22.9,2.5,15.45,26.199999,120.22171,9.220499,79.29366,97.02914,66.20836,20.880001,100.0,20.0,87.666664
2017-01-25 00:00:00+00:00,63.0,30.9,23.55,24.599998,17.73,26.097916,29.604298,11.988594,85.819084,99.69905,64.67846,33.12,100.0,76.0,94.375
2017-01-26 00:00:00+00:00,51.0,30.3,20.9,0.2,18.4,26.162504,13.715912,9.422101,74.225395,97.03462,58.07894,27.359999,97.0,7.0,47.041668
2017-01-27 00:00:00+00:00,3.0,29.35,20.0,0.0,21.97,24.652082,94.39862,13.1041975,73.78046,90.60648,49.99755,20.880001,100.0,1.0,70.916664
2017-01-28 00:00:00+00:00,3.0,29.4,20.85,0.0,21.67,24.997917,269.35257,11.4862,76.03589,98.78187,51.767498,21.96,100.0,6.0,63.916668
2017-01-29 00:00:00+00:00,3.0,30.25,21.95,0.0,20.23,25.9625,186.41078,11.681987,78.36866,98.1845,52.79846,17.64,100.0,22.0,80.041664
2017-01-30 00:00:00+00:00,3.0,30.6,21.95,0.0,19.76,26.06042,9.593101,13.849476,78.06772,100.0,50.008595,20.880001,100.0,68.0,93.75
2017-01-31 00:00:00+00:00,3.0,30.35,22.9,0.0,18.93,26.26042,340.68353,14.561099,76.88171,97.9005,54.14962,25.919998,100.0,72.0,91.458336
2017-02-01 00:00:00+00:00,65.0,29.4,23.4,28.7,13.2,25.714584,102.83179,9.746631,83.41265,97.31872,63.686554,19.08,100.0,88.0,96.958336
2017-02-02 00:00:00+00:00,61.0,29.55,23.05,9.7,14.95,25.541664,242.31174,5.6920996,87.14172,99.40001,68.22194,24.84,100.0,96.0,99.458336
2017-02-03 00:00:00+00:00,63.0,29.4,22.65,8.2,12.14,25.631254,119.87598,10.009036,86.6981,99.3948,69.54995,31.319998,100.0,50.0,88.708336
2017-02-04 00:00:00+00:00,55.0,30.7,23.45,2.7999995,20.05,26.581247,229.2223,11.609651,85.86741,99.09878,68.305916,24.48,97.0,10.0,51.208332
2017-02-05 00:00:00+00:00,53.0,30.1,22.45,1.6,19.18,25.841667,202.52827,14.917212,85.08539,97.001495,62.945385,28.8,99.0,16.0,66.041664
2017-02-06 00:00:00+00:00,3.0,30.6,22.5,0.0,21.53,25.981253,191.84995,13.755579,78.38545,94.66168,52.18407,20.519999,100.0,0.0,68.916664
2017-02-07 00:00:00+00:00,3.0,29.8,21.5,0.0,18.6,25.370834,180.7283,11.183201,79.1934,99.08553,52.824196,20.519999,100.0,24.0,75.791664
2017-02-08 00:00:00+00:00,51.0,31.35,23.15,0.1,20.79,26.5,145.1299,17.673029,78.12336,94.99396,49.42911,27.0,99.0,0.0,53.583332
2017-02-09 00:00:00+00:00,51.0,31.35,22.35,0.1,21.84,26.429167,156.76878,16.78156,79.12348,98.48961,47.46745,26.64,53.0,0.0,15.166667
2017-02-10 00:00:00+00:00,3.0,32.25,21.1,0.0,22.8,26.391668,63.601315,16.563911,72.133675,95.56475,39.89715,26.28,100.0,0.0,47.5
2017-02-11 00:00:00+00:00,1.0,30.75,20.2,0.0,23.65,25.310417,45.954758,13.527572,63.795475,75.560555,48.25261,22.68,37.0,0.0,9.458333
2017-02-12 00:00:00+00:00,3.0,30.85,20.0,0.0,23.94,25.277082,14.818209,14.05845,59.788128,80.1751,38.634556,21.96,83.0,0.0,35.958332
2017-02-13 00:00:00+00:00,3.0,31.65,20.9,0.0,24.08,25.933332,46.034016,13.339445,60.940643,80.54415,37.230137,21.24,92.0,0.0,31.5
2017-02-14 00:00:00+00:00,3.0,32.5,21.35,0.0,23.45,26.979166,70.881874,13.397612,58.347126,83.81566,34.28641,28.08,94.0,1.0,51.666668
2017-02-15 00:00:00+00:00,3.0,32.5,20.75,0.0,21.07,26.795832,67.3286,18.844202,57.203793,74.60761,37.267574,32.399998,97.0,1.0,55.125
2017-02-16 00:00:00+00:00,3.0,31.65,22.05,0.0,22.15,26.414581,122.071625,16.267857,57.80534,82.65045,32.85559,26.64,100.0,0.0,80.958336
2017-02-17 00:00:00+00:00,3.0,32.55,23.35,0.0,18.02,27.09167,99.26911,16.323528,61.731934,82.25968,38.487213,25.56,100.0,0.0,58.375
2017-02-18 00:00:00+00:00,3.0,33.6,23.2,0.0,20.71,27.791664,136.87177,17.81909,64.81382,89.07918,37.80836,32.399998,95.0,0.0,57.625
2017-02-19 00:00:00+00:00,51.0,32.35,23.95,0.1,17.34,27.924997,149.87823,17.533146,63.27068,86.45647,45.69878,29.519999,100.0,5.0,88.0
2017-02-20 00:00:00+00:00,3.0,30.5,24.1,0.0,15.29,26.849997,141.75266,16.870138,70.72236,85.41933,53.95746,30.960001,100.0,31.0,79.0
2017-02-21 00:00:00+00:00,51.0,33.2,24.85,0.90000004,19.13,28.3375,128.42754,14.182355,68.865974,84.20274,49.5846,30.239998,97.0,7.0,71.958336
2017-02-22 00:00:00+00:00,53.0,33.45,24.65,0.6,19.44,28.424997,132.57213,16.992609,69.9367,87.86492,45.990997,32.039997,100.0,38.0,84.833336
2017-02-23 00:00:00+00:00,51.0,34.4,24.15,0.2,19.54,28.060411,137.48958,18.03237,69.15328,84.126396,41.893528,35.28,99.0,13.0,71.625
2017-02-24 00:00:00+00:00,51.0,33.9,24.35,0.2,21.43,28.710413,122.430695,15.646544,65.552086,89.43928,40.09609,29.16,100.0,21.0,77.125
2017-02-25 00:00:00+00:00,51.0,34.7,25.4,0.1,21.75,29.249998,114.26383,19.05281,63.3895,85.55014,36.011528,36.719997,100.0,1.0,59.375
2017-02-26 00:00:00+00:00,63.0,33.55,24.3,7.2,17.45,27.554163,20.840973,12.074766,75.101524,93.888596,45.875595,28.08,100.0,14.0,63.041668
2017-02-27 00:00:00+00:00,2.0,33.45,23.85,0.0,22.02,28.612501,58.70407,12.371645,65.62196,87.572685,44.175964,31.68,59.0,0.0,28.208334
2017-02-28 00:00:00+00:00,3.0,33.95,24.15,0.0,24.51,28.929167,95.07951,15.629971,59.920742,81.63834,39.3487,26.28,98.0,0.0,32.333332
2017-03-01 00:00:00+00:00,51.0,32.75,24.8,0.2,20.42,28.960419,30.846558,10.931203,59.190945,74.95259,45.46816,22.319998,99.0,51.0,84.875
2017-03-02 00:00:00+00:00,51.0,32.85,23.6,0.2,21.81,28.204168,138.42397,16.93531,58.68105,73.79506,43.468784,30.599998,96.0,17.0,77.666664
2017-03-03 00:00:00+00:00,3.0,33.65,23.0,0.0,22.1,27.452082,146.45872,19.839235,57.78648,73.692894,35.159283,35.64,100.0,48.0,89.5
2017-03-04 00:00:00+00:00,3.0,34.15,23.7,0.0,24.25,27.529167,130.55164,21.42227,63.800304,84.59563,33.757423,39.96,100.0,0.0,29.041666
2017-03-05 00:00:00+00:00,3.0,34.1,23.5,0.0,23.99,27.452085,143.50957,20.12461,70.408806,94.41357,35.62048,36.0,99.0,2.0,57.333332
2017-03-06 00:00:00+00:00,3.0,33.05,24.05,0.0,21.27,27.69792,139.18213,19.602652,67.7555,87.30226,39.97626,32.039997,98.0,0.0,47.541668
2017-03-07 00:00:00+00:00,2.0,34.05,22.8,0.0,24.83,27.335419,142.4354,22.065973,61.908215,87.14964,31.027851,44.639996,76.0,0.0,12.0
2017-03-08 00:00:00+00:00,3.0,34.65,23.95,0.0,25.52,27.900002,134.80305,22.89611,61.567425,79.0581,29.323746,42.12,94.0,0.0,39.25
2017-03-09 00:00:00+00:00,3.0,34.8,22.85,0.0,23.76,27.547915,132.27365,22.79684,65.00366,84.90833,31.031773,43.56,81.0,0.0,25.791666
2017-03-10 00:00:00+00:00,3.0,34.2,23.2,0.0,25.91,27.527084,141.03326,22.392462,67.38966,94.11442,36.910545,39.6,84.0,0.0,23.5
2017-03-11 00:00:00+00:00,1.0,34.8,23.05,0.0,24.7,27.558332,146.33327,23.006226,69.2429,94.68315,36.38131,40.32,42.0,1.0,14.708333
2017-03-12 00:00:00+00:00,3.0,34.2,23.75,0.0,23.59,27.645836,148.2174,22.065973,67.77341,92.158585,39.184235,38.16,100.0,25.0,77.375
2017-03-13 00:00:00+00:00,3.0,33.9,24.8,0.0,22.24,28.543753,152.21973,16.394829,66.93603,92.496155,40.34795,29.88,99.0,44.0,83.291664
2017-03-14 00:00:00+00:00,51.0,35.05,24.6,0.1,23.82,28.947914,153.02524,18.448023,67.674355,95.88982,40.283325,33.839996,69.0,1.0,35.458332
2017-03-15 00:00:00+00:00,3.0,35.15,25.25,0.0,24.56,28.754171,140.96011,24.162947,67.253235,89.506386,36.70681,42.12,89.0,0.0,34.208332
2017-03-16 00:00:00+00:00,63.0,34.25,25.5,7.5000005,21.88,28.643751,134.77917,20.523157,72.670074,86.60208,46.91665,34.92,95.0,0.0,54.958332
2017-03-17 00:00:00+00:00,51.0,33.8,24.85,0.6,20.24,28.397913,124.33159,20.08916,73.46928,90.3094,50.277332,33.48,100.0,28.0,75.833336
2017-03-18 00:00:00+00:00,51.0,34.5,25.3,0.1,24.35,28.935417,133.71725,22.961115,68.647354,90.06556,36.299213,41.399998,96.0,4.0,41.083332
2017-03-19 00:00:00+00:00,63.0,33.15,25.2,12.2,19.94,28.277082,125.403175,16.45007,75.085526,88.48464,54.340538,36.719997,100.0,22.0,78.291664
2017-03-20 00:00:00+00:00,51.0,32.6,25.5,0.1,21.31,28.300001,133.85275,21.194187,72.225624,91.98026,49.80269,35.28,99.0,20.0,61.333332
2017-03-21 00:00:00+00:00,51.0,32.2,25.4,1.4000002,20.01,28.185423,135.13174,15.034041,72.54214,87.381996,53.12356,26.64,100.0,19.0,69.333336
2017-03-22 00:00:00+00:00,51.0,32.25,24.75,0.2,19.17,28.15,139.04564,15.617529,72.3482,91.10787,50.43363,28.08,78.0,0.0,29.125
2017-03-23 00:00:00+00:00,3.0,35.15,25.05,0.0,21.29,28.881248,137.26967,22.007162,67.55447,85.81466,37.993862,38.88,98.0,11.0,73.833336
2017-03-24 00:00:00+00:00,51.0,35.65,25.8,0.2,24.64,29.522913,130.93057,22.218153,65.676674,87.42159,35.371723,38.519997,100.0,36.0,75.958336
2017-03-25 00:00:00+00:00,51.0,33.9,25.6,1.4,20.12,29.38125,120.5021,21.758419,66.29822,79.279396,46.070385,38.519997,100.0,14.0,58.666668
2017-03-26 00:00:00+00:00,3.0,36.65,26.0,0.0,25.44,30.033333,118.93613,25.076267,51.78293,72.10066,30.354305,42.839996,98.0,6.0,48.25
2017-03-27 00:00:00+00:00,3.0,35.75,26.3,0.0,20.93,30.412498,118.876396,19.559633,53.21233,73.794205,32.92154,36.719997,100.0,3.0,67.791664
2017-03-28 00:00:00+00:00,53.0,36.1,26.0,0.6,22.04,30.539583,116.784195,19.008545,55.08534,75.80829,31.98767,32.039997,100.0,16.0,79.625
2017-03-29 00:00:00+00:00,53.0,35.9,25.55,2.3,20.48,29.554163,108.014145,19.826164,63.900043,85.30645,37.84327,38.88,100.0,4.0,72.041664
2017-03-30 00:00:00+00:00,63.0,34.95,26.05,5.5,20.19,28.945833,116.60272,20.870687,68.702896,81.5823,46.386715,38.16,100.0,19.0,74.125
2017-03-31 00:00:00+00:00,55.0,33.9,24.6,4.1,19.1,28.670832,128.54121,18.0,75.005394,93.60821,46.262726,32.399998,100.0,18.0,67.0
2017-04-01 00:00:00+00:00,63.0,32.4,24.1,9.0,17.93,27.143747,66.34865,17.31746,83.79909,97.639854,59.13667,34.56,100.0,6.0,81.125
2017-04-02 00:00:00+00:00,63.0,31.15,24.55,13.400001,18.65,27.035416,129.03561,13.276144,81.50941,97.047714,60.11502,28.08,100.0,28.0,76.958336
2017-04-03 00:00:00+00:00,65.0,30.35,24.25,11.7,16.76,26.589582,42.92613,15.0038395,83.77668,93.33602,63.118362,34.92,100.0,17.0,85.458336
2017-04-04 00:00:00+00:00,61.0,31.65,24.8,2.1,22.17,27.218748,97.671104,12.245294,78.047646,87.86066,60.593693,38.88,98.0,11.0,56.333332
2017-04-05 00:00:00+00:00,55.0,31.6,24.8,1.7000002,16.92,27.2125,124.55335,18.668005,80.4292,90.59899,63.09681,39.6,100.0,68.0,89.416664
2017-04-06 00:00:00+00:00,51.0,31.05,24.8,0.5,19.46,27.339584,105.41264,18.775301,80.27879,91.142746,63.867805,35.64,100.0,1.0,42.416668
2017-04-07 00:00:00+00:00,61.0,32.45,25.15,2.2,21.19,27.987503,125.08005,18.720001,79.66148,94.48032,60.55679,38.519997,55.0,0.0,26.166666
2017-04-08 00:00:00+00:00,63.0,33.6,25.0,4.0,22.47,28.320837,129.72522,18.692286,78.28582,90.881805,56.844852,35.64,96.0,0.0,28.25
2017-04-09 00:00:00+00:00,51.0,32.65,25.55,0.1,24.53,28.483337,138.57645,18.204042,79.89171,95.63401,58.12123,31.68,68.0,0.0,29.833334
2017-04-10 00:00:00+00:00,51.0,32.45,25.75,0.1,21.77,28.5375,153.10146,15.315873,81.50538,98.23575,59.685425,26.28,100.0,0.0,38.333332
2017-04-11 00:00:00+00:00,3.0,33.2,25.6,0.0,17.07,28.99792,166.15555,12.413477,79.181435,98.525696,54.849113,18.0,100.0,2.0,62.625
2017-04-12 00:00:00+00:00,55.0,34.05,25.15,1.7,22.63,29.275,154.51776,16.676977,77.36915,96.482025,51.202633,26.28,100.0,0.0,29.916666
2017-04-13 00:00:00+00:00,51.0,32.75,24.65,0.9,21.4,28.325003,131.86917,16.548256,75.93307,91.65394,57.28494,29.519999,99.0,7.0,56.833332
2017-04-14 00:00:00+00:00,3.0,36.5,24.3,0.0,26.67,29.237501,118.98774,25.0064,63.198223,87.28444,28.803572,40.32,100.0,5.0,82.5
2017-04-15 00:00:00+00:00,3.0,35.0,24.85,0.0,24.12,29.179167,126.07724,20.724247,64.636505,88.936554,37.95294,38.519997,97.0,0.0,60.708332
2017-04-16 00:00:00+00:00,3.0,36.7,25.6,0.0,26.58,29.685415,138.81416,22.89611,65.58616,86.87344,34.669186,41.039997,85.0,0.0,33.166668
2017-04-17 00:00:00+00:00,3.0,34.85,26.0,0.0,23.41,29.758331,149.33113,18.448023,69.268074,94.232925,42.801403,32.760002,83.0,24.0,53.333332
2017-04-18 00:00:00+00:00,53.0,34.2,26.5,2.6999998,21.3,29.704163,163.69122,15.379206,72.09591,92.86309,47.6275,30.960001,93.0,5.0,59.416668
2017-04-19 00:00:00+00:00,51.0,35.95,25.8,0.5,22.99,30.35,172.6866,16.595179,67.603424,93.38394,40.90351,29.16,73.0,0.0,22.25
2017-04-20 00:00:00+00:00,2.0,36.45,26.8,0.0,23.67,30.935417,174.94206,18.0,66.22224,90.15996,34.81877,34.2,78.0,0.0,27.083334
2017-04-21 00:00:00+00:00,3.0,37.05,26.6,0.0,23.63,31.354162,189.21939,16.42247,61.19502,86.44433,36.31233,29.88,89.0,0.0,38.375
2017-04-22 00:00:00+00:00,63.0,38.1,27.3,4.2999997,23.67,31.281248,187.88062,20.316889,67.71587,89.92721,38.439114,37.8,93.0,7.0,49.125
2017-04-23 00:00:00+00:00,63.0,34.0,26.75,8.5,18.84,29.227081,144.97577,15.617529,77.99824,90.6985,54.877605,38.16,100.0,4.0,81.916664
2017-04-24 00:00:00+00:00,63.0,31.2,26.1,7.2,17.81,28.662498,143.86343,18.39878,80.15001,95.94354,62.844463,34.56,100.0,24.0,88.583336
2017-04-25 00:00:00+00:00,63.0,32.35,24.35,13.5,18.96,27.706251,152.03297,16.311613,81.95788,95.0268,60.933468,30.960001,100.0,73.0,93.791664
2017-04-26 00:00:00+00:00,61.0,33.05,25.25,4.2999997,23.13,28.702082,155.44745,14.693999,78.69547,97.35314,55.145885,27.359999,94.0,8.0,56.458332
2017-04-27 00:00:00+00:00,63.0,32.9,26.65,8.700001,22.78,28.889587,140.90614,13.358861,80.00425,95.66881,58.718998,29.519999,88.0,14.0,45.291668
2017-04-28 00:00:00+00:00,63.0,33.15,24.9,5.5999994,20.84,28.760416,121.41186,13.276144,78.74464,94.754524,57.552116,30.960001,97.0,23.0,43.208332
2017-04-29 00:00:00+00:00,51.0,30.8,25.0,0.8,13.91,27.81875,76.104744,10.137692,81.05648,94.22667,63.215244,18.359999,100.0,10.0,67.041664
2017-04-30 00:00:00+00:00,61.0,32.7,26.15,2.8999999,19.89,28.764582,133.34898,14.512064,78.0006,93.40534,59.922062,27.72,73.0,4.0,30.958334
2017-05-01 00:00:00+00:00,51.0,33.5,26.25,1.1,22.02,29.652079,151.75583,14.689589,75.26829,93.96327,54.085426,24.48,100.0,7.0,68.041664
2017-05-02 00:00:00+00:00,63.0,33.15,26.65,4.0,20.55,29.52917,166.15112,11.901798,78.86207,91.57459,61.293987,24.84,100.0,69.0,93.083336
2017-05-03 00:00:00+00:00,63.0,33.25,27.0,6.3999996,20.68,29.775,142.65767,10.182337,77.36045,89.90239,62.382164,21.599998,100.0,50.0,88.416664
2017-05-04 00:00:00+00:00,61.0,33.65,25.25,4.9,21.88,28.712496,91.558685,12.229406,81.304085,98.521866,59.06782,23.039999,100.0,26.0,80.25
2017-05-05 00:00:00+00:00,63.0,32.75,25.5,5.3999996,21.54,28.610415,112.13812,13.891522,79.09311,93.66344,59.86545,28.8,98.0,66.0,87.0
2017-05-06 00:00:00+00:00,63.0,32.9,25.85,10.5,17.3,28.21875,133.82794,16.1198,81.69558,93.67253,60.147503,37.079998,100.0,34.0,86.291664
2017-05-07 00:00:00+00:00,61.0,29.45,24.55,6.3,10.74,26.893745,97.151726,12.522619,82.814606,95.03221,74.7626,29.16,100.0,43.0,90.875
2017-05-08 00:00:00+00:00,55.0,31.7,25.45,3.1,15.02,27.720833,111.26989,10.464797,84.32507,95.91532,67.232925,24.84,100.0,27.0,87.666664
2017-05-09 00:00:00+00:00,63.0,32.15,25.55,5.9,18.61,28.066666,125.59315,17.826363,82.17898,93.93271,61.789238,35.28,100.0,75.0,94.458336
2017-05-10 00:00:00+00:00,63.0,31.95,25.1,7.7,19.76,27.791666,128.29024,21.120682,82.59365,95.04668,67.97469,39.239998,100.0,29.0,89.291664
2017-05-11 00:00:00+00:00,63.0,31.25,25.9,3.4,17.09,28.166666,111.139915,14.345898,81.071655,93.66799,63.886837,33.12,100.0,19.0,75.25
2017-05-12 00:00:00+00:00,53.0,33.3,25.4,1.5,21.17,28.664581,122.57403,17.25373,80.22637,96.493614,57.069645,28.44,98.0,9.0,68.208336
2017-05-13 00:00:00+00:00,63.0,31.6,25.6,12.0,18.64,28.139582,93.429306,12.538134,82.75405,95.08255,66.303665,26.28,100.0,71.0,93.083336
2017-05-14 00:00:00+00:00,63.0,31.6,25.45,10.200001,17.29,27.777084,120.66885,18.584509,85.36556,96.48975,69.5441,33.839996,100.0,82.0,96.875
2017-05-15 00:00:00+00:00,65.0,31.5,25.25,18.700005,19.23,27.787498,140.66129,15.192682,86.291176,96.229774,72.875404,33.839996,100.0,82.0,97.791664
2017-05-16 00:00:00+00:00,63.0,31.6,25.25,6.6,16.49,27.722916,191.61848,15.459054,85.58015,97.35314,68.10976,30.960001,100.0,81.0,96.458336
2017-05-17 00:00:00+00:00,61.0,31.85,25.4,3.3000002,18.12,28.439585,174.54944,16.279802,83.093216,98.230545,66.15605,28.8,100.0,83.0,94.958336
2017-05-18 00:00:00+00:00,63.0,32.4,26.0,9.599999,18.9,28.333334,172.0268,12.324414,86.20844,97.07901,69.28154,29.16,100.0,58.0,93.583336
2017-05-19 00:00:00+00:00,63.0,31.05,25.1,15.4,13.44,27.404167,210.46545,15.379206,86.81829,97.35219,68.40206,29.88,100.0,92.0,98.625
2017-05-20 00:00:00+00:00,63.0,32.45,25.05,10.8,18.46,28.31875,242.8974,11.525623,82.50354,97.061806,62.249603,24.48,100.0,96.0,99.083336
2017-05-21 00:00:00+00:00,63.0,31.4,25.5,18.2,14.81,27.670835,220.69543,13.684735,86.1377,95.9168,70.548485,30.960001,100.0,70.0,96.083336
2017-05-22 00:00:00+00:00,63.0,32.25,25.6,5.7999997,15.61,27.81875,207.3462,11.808878,84.52417,95.064674,66.632,29.88,100.0,34.0,88.583336
2017-05-23 00:00:00+00:00,63.0,32.35,25.15,4.2,19.41,27.93125,211.13382,11.753877,85.02777,96.19384,59.125233,27.359999,100.0,60.0,91.666664
2017-05-24 00:00:00+00:00,61.0,32.5,25.85,4.3,19.77,28.212502,218.14238,14.973577,84.23197,96.21326,68.891594,27.359999,100.0,24.0,90.541664
2017-05-25 00:00:00+00:00,63.0,31.1,25.55,9.499999,14.15,27.758333,245.23366,15.778518,85.120125,93.6771,69.45085,32.039997,100.0,96.0,99.166664
2017-05-26 00:00:00+00:00,61.0,30.9,25.15,6.5,14.56,27.191666,243.37392,13.70839,87.21819,97.061806,70.45761,25.56,100.0,70.0,95.583336
2017-05-27 00:00:00+00:00,63.0,31.5,25.55,12.500001,13.63,27.197914,227.1858,18.374111,89.26867,96.78638,73.55471,30.960001,100.0,46.0,93.25
2017-05-28 00:00:00+00:00,63.0,31.5,25.05,29.200003,14.64,27.560415,247.2267,11.177405,87.116615,97.06721,68.702255,25.919998,100.0,68.0,96.625
2017-05-29 00:00:00+00:00,65.0,31.5,25.7,33.199997,13.1,27.416666,176.0996,10.703569,88.56015,98.52732,68.4978,23.759998,100.0,43.0,92.625
2017-05-30 00:00:00+00:00,61.0,31.5,25.15,2.6000001,17.15,27.702085,182.5791,14.264361,84.172325,99.702644,62.79523,26.64,100.0,73.0,94.041664
2017-05-31 00:00:00+00:00,63.0,31.75,25.6,7.8999996,18.84,27.912504,194.95174,8.707238,85.65531,97.07044,69.57199,21.96,100.0,21.0,82.416664
2017-06-01 00:00:00+00:00,53.0,32.65,26.0,1.6000001,21.92,28.712502,192.33409,16.394829,82.488335,95.64671,65.33863,29.16,97.0,34.0,83.375
2017-06-02 00:00:00+00:00,63.0,31.85,25.15,4.4,16.32,27.739584,226.58582,16.595179,85.02782,96.19384,67.75334,36.0,100.0,51.0,91.333336
2017-06-03 00:00:00+00:00,63.0,30.8,25.25,6.7,17.75,27.679163,245.76233,17.106628,85.84934,96.77336,71.36456,40.68,100.0,1.0,77.916664
2017-06-04 00:00:00+00:00,65.0,31.25,25.15,15.200001,15.55,27.256254,228.2706,14.4,87.864105,96.482025,75.639885,37.44,100.0,4.0,85.375
2017-06-05 00:00:00+00:00,63.0,29.05,24.75,18.800001,14.26,26.574999,227.39563,16.78156,88.94757,96.19518,79.06539,33.48,100.0,97.0,99.166664
2017-06-06 00:00:00+00:00,63.0,29.7,25.0,8.900001,13.41,26.604166,218.64351,17.873556,88.763145,95.61485,76.60888,39.239998,100.0,56.0,95.333336
2017-06-07 00:00:00+00:00,61.0,31.45,25.2,3.2,17.58,27.456251,238.26971,13.276144,83.25797,92.517685,65.28769,32.399998,100.0,26.0,73.5
2017-06-08 00:00:00+00:00,63.0,31.15,25.15,19.7,16.91,26.995832,212.57402,13.18308,88.17398,98.23114,68.22657,37.44,100.0,5.0,88.208336
2017-06-09 00:00:00+00:00,63.0,32.7,24.85,6.7,22.13,28.5875,247.86844,10.495713,78.57956,97.054245,58.262096,27.72,100.0,26.0,83.833336
2017-06-10 00:00:00+00:00,61.0,32.0,25.4,5.2,16.12,27.562498,224.01794,19.164717,84.6356,94.77922,62.406857,33.839996,100.0,94.0,97.916664
2017-06-11 00:00:00+00:00,63.0,31.4,25.0,5.2999997,14.23,28.095833,250.14088,12.7279215,82.78249,94.216225,60.537495,34.92,100.0,90.0,99.041664
2017-06-12 00:00:00+00:00,3.0,32.65,24.9,0.0,20.76,28.25625,288.47134,13.53236,75.28391,90.84276,54.297417,24.84,100.0,62.0,94.0
2017-06-13 00:00:00+00:00,63.0,31.7,24.95,6.0,15.93,28.241669,240.65323,11.013882,81.0546,95.0449,63.027737,23.4,100.0,70.0,88.375
